node ID: 2740, ground truth SMILE: CC=CC=CC(=O)O
smiles: C1=CC=C(C=C1)/C=C/O, s:  0.00043
smiles: C1=CC=C(C=C1)C=CO, s:  0.00043
smiles: C1=CC=C(C=C1)/C=C\O, s:  0.00043
smiles: CC1=CC=CC=CC1=O, s:  0.00040
smiles: CC(=O)C1=CC=CC1=C, s:  0.00028
smiles: C1=CC=C(C=C1)CC=O, s:  0.00026
smiles: CC1=CC=CC=C1C=O, s:  0.00020
node ID: 3243, ground truth SMILE: CC(=O)C1=CC=CC=C1
top 10 test cadidates: 
smiles: CC(=O)C1=CC=CC=C1, s:  1.00000
smiles: C[C](C1=CC=CC=C1)[O-], s:  0.00000
smiles: C=C(C1=CC=CC=C1)O, s:  0.00000
smiles: C1=CC=C(C=C1)/C=C/O, s:  0.00000
smiles: C1=CC=C(C=C1)C=CO, s:  0.00000
smiles: C1=CC=C(C=C1)/C=C\O, s:  0.00000
smiles: CC1=CC=CC=CC1=O, s:  0.00000
smiles: CC(=O)C1=CC=CC1=C, s:  0.00000
smiles: C1=CC=C(C=C1)CC=O, s:  0.00000
smiles: CC1=CC=CC=C1C=O, s:  0.00000
node ID: 3352, ground truth SMILE: CC1=C(C(=C(C1)C)C)C
top 10 test cadidates: 
smiles: CC1=C(C(=C(C1)C)C)C, s:  0.93003
smiles: CCCC(=C)C1=C(C1)C, s:  0.00045
smiles: CCC1=CC(=C(C1)C)C, s:  0.00029
smiles: CCC1=C(CC(=C1)C)C, s:  0.00028
smiles: CCC1=CCC(=C1C)C, s:  0.00027
smiles: CC1=C(C1)C2CCCC2, s:  0.00024
smiles: CC1=C(CC(=C)CC1)C, s:  0.00022
smiles: CC1=C(CC(=CC1)C)C, s:  0.00020
smiles: CC1=C(C(=C)CCC1)C, s:  0.00020
smiles: CC1=C(C(=C)C1)C(C)C, s:  0.00020
node ID: 4064, ground truth SMILE: C[C@@H](CCC=C(C)C)CC=O
top 10 test cadidates: 
smiles: CC1=C(CC(C1)CCCO)C, s:  0.01053
smiles: C/C/1=C(/CCCCCC1)\CO, s:  0.00721
smiles: CC1CC(=C(CC1CO)C)C, s:  0.00653
smiles: CC1=C(CCCC1)C(C)CO, s:  0.00601
smiles: CC1=C(C[C@](CC1)(C)CO)C, s:  0.00407
smiles: CC1=C(CC(CC1)(C)CO)C, s:  0.00407
smiles: CC1=C(C([C@H](C1)CO)(C)C)C, s:  0.00382
smiles: CC1=C(C(C(C1)CO)(C)C)C, s:  0.00382
smiles: CC1C(CC(=C1C)C)CCO, s:  0.00371
smiles: CC1=C(CC(CC1)CCO)C, s:  0.00371
node ID: 4262, ground truth SMILE: CCC1CC(=O)CC(=O)C1
top 10 test cadidates: 
smiles: CCCC1=CC=C(O1)CO, s:  0.01658
smiles: CC(C)C1=CC=C(O1)CO, s:  0.00907
smiles: CCC1=CC=C(O1)CCO, s:  0.00318
smiles: CC1=CC=C(O1)CCCO, s:  0.00230
smiles: C1CC(=C[C@H]1CCO)C=O, s:  0.00109
smiles: C1CC(C=C(C1)CO)C=O, s:  0.00106
smiles: C1CC(C=C(C1)C=O)CO, s:  0.00105
smiles: CC(C)C1=COC(=C1)CO, s:  0.00104
smiles: CCC1=C(OC(=C1)C)CO, s:  0.00100
smiles: C(CO)C=CC=CCC=O, s:  0.00087
node ID: 3690, ground truth SMILE: C1=CC=C2C=NC=CC2=C1
top 10 test cadidates: 
smiles: C1=CC=C2C=NC=CC2=C1, s:  1.00000
smiles: C1=CC2=CC=CN=CC2=C1, s:  0.00000
smiles: C1=CC=C2C(=C1)C=CC=N2, s:  0.00000
smiles: C1=CC2=CC=NC=CC2=C1, s:  0.00000
smiles: C1=CC=C2C=NC=C2C=C1, s:  0.00000
smiles: CC1=C=CC2=C1C=CN=C2, s:  0.00000
smiles: C=CC1=C(C=NC=C1)C#C, s:  0.00000
smiles: C#C/C=C\C1=CN=CC=C1, s:  0.00000
smiles: C#C/C=C/C1=CN=CC=C1, s:  0.00000
smiles: C1=CC(=C1)C2=CC=NC=C2, s:  0.00000
node ID: 3692, ground truth SMILE: C1=CC=C2C=NC=CC2=C1
top 10 test cadidates: 
smiles: C1=CC=C2C=NC=CC2=C1, s:  0.97720
smiles: C1=CC=C2C(=C1)C=CC=N2, s:  0.00075
smiles: C1=CC2=CC=CN=CC2=C1, s:  0.00075
smiles: C1=CC2=CC=NC=CC2=C1, s:  0.00065
smiles: C1=CC=C2C=NC=C2C=C1, s:  0.00065
smiles: CC1=C=CC2=C1C=CN=C2, s:  0.00031
smiles: C=CC1=C(C=NC=C1)C#C, s:  0.00031
smiles: C#C/C=C\C1=CN=CC=C1, s:  0.00028
smiles: C#C/C=C/C1=CN=CC=C1, s:  0.00028
smiles: C1=CC(=C1)C2=CC=NC=C2, s:  0.00021
node ID: 4259, ground truth SMILE: CCC1CC(=O)CC(=O)C1
top 10 test cadidates: 
smiles: COC1=CC(=[N+](C=C1)N)N, s:  0.00193
smiles: COC1=C(CCCC1)C=O, s:  0.00141
smiles: CC(C)C1=CC(=CO1)OC, s:  0.00105
smiles: COC1=CC[C@@H](CC1)C=O, s:  0.00100
smiles: COC1=CCC(CC1)C=O, s:  0.00100
smiles: COC1=CC[C@H](CC1)C=O, s:  0.00100
smiles: COC1CCCC=C1C=O, s:  0.00096
smiles: COC1CCC=C(C1)C=O, s:  0.00095
smiles: COC1CCC(=CC1)C=O, s:  0.00093
smiles: CC1(CC(=COC)C1)C=O, s:  0.00084
node ID: 4055, ground truth SMILE: C[C@@H](CCC=C(C)C)CC=O
top 10 test cadidates: 
smiles: CC(CCC=C(C)C)CC=O, s:  0.29478
smiles: C[C@@H](CCC=C(C)C)CC=O, s:  0.29478
smiles: C[C@H](CCC=C(C)C)CC=O, s:  0.29478
smiles: CC(CCC=O)CC=C(C)C, s:  0.00896
smiles: CC/C=C/CC[C@H](C)CC=O, s:  0.00112
smiles: CCC=CCCC(C)CC=O, s:  0.00112
smiles: CC/C=C/CCC(C)CC=O, s:  0.00112
smiles: C[C@@H](CCC=C(C)C)/C=C/O, s:  0.00093
smiles: CC(CCC=C(C)C)C=CO, s:  0.00093
smiles: CC(CCC=C(C)C)/C=C/O, s:  0.00093
node ID: 4180, ground truth SMILE: CC1=CC(=O)CC(C1)(C)C
top 10 test cadidates: 
smiles: CC1=CC(=O)CC(C1)(C)C, s:  0.99999
smiles: CCC1(CC(=O)C=C1C)C, s:  0.00000
smiles: CCC1(CC(=CC1=O)C)C, s:  0.00000
smiles: CC1=CC(=O)CCC1(C)C, s:  0.00000
smiles: CC1(CCC=CC(=O)C1)C, s:  0.00000
smiles: CC1=CC(=O)CCCCC1, s:  0.00000
smiles: C/C/1=C/C(=O)CCCCC1, s:  0.00000
smiles: CC1=CC(=CC(C1)(C)O)C, s:  0.00000
smiles: CC1=CC(=CC(C1)(C)C)O, s:  0.00000
smiles: CC1(CC2(C1)CC(=O)C2)C, s:  0.00000
node ID: 4781, ground truth SMILE: CC(=O)C1=CC=C(C=C1)OC
top 10 test cadidates: 
smiles: CC1=CC(=C(C=C1)OC=O)C, s:  0.02461
smiles: CC1=CC(=C(C=C1)C)OC=O, s:  0.01412
smiles: CC1=CC(=C(C=C1)C(=O)O)C, s:  0.01050
smiles: CC1=CC(=C(C(=O)C=C1)O)C, s:  0.00997
smiles: CC1=CC(=C(C=C1)O)CC=O, s:  0.00690
smiles: CC1=CC(=C(C=C1)CC=O)O, s:  0.00677
smiles: CC1=CC(=C(C=C1)C=O)CO, s:  0.00622
smiles: CC1=CC(=C(C=C1)C)C(=O)O, s:  0.00616
smiles: CC1=CC(=C(C=C1)CO)C=O, s:  0.00610
smiles: CC1=CC(=O)C(=C(C=C1)C)O, s:  0.00583
node ID: 4785, ground truth SMILE: CC(=O)C1=CC=C(C=C1)OC
top 10 test cadidates: 
smiles: CC(=O)C1=CC=C(C=C1)OC, s:  0.88877
smiles: CC(=O)C1=CC(=CC=C1)OC, s:  0.00566
smiles: COC1=CC=C(C=C1)C(=C)O, s:  0.00369
smiles: CC(=O)C1=CC=C(C=C1)CO, s:  0.00221
smiles: COC1=CC=C(C=C1)/C=C/O, s:  0.00151
smiles: COC1=CC=C(C=C1)C=CO, s:  0.00151
smiles: COC1=CC=C(C=C1)CC=O, s:  0.00100
smiles: CC1=C(C=C(C=C1)C(=O)C)O, s:  0.00093
smiles: CC1=C(C=CC(=C1)C(=O)C)O, s:  0.00092
smiles: CC(=O)C1=CC=CC=C1OC, s:  0.00070
node ID: 4810, ground truth SMILE: CC1=CCC(CC1=O)C(=C)C
top 10 test cadidates: 
smiles: CC1=CCC(CC1=O)C(=C)C, s:  0.31475
smiles: CC1=CC[C@@H](CC1=O)C(=C)C, s:  0.31475
smiles: CC1=CC[C@H](CC1=O)C(=C)C, s:  0.31475
smiles: CC(=C)[C@H]1CC=C(C1)C(=O)C, s:  0.00121
smiles: CC(=C)[C@@H]1CC=C(C1)C(=O)C, s:  0.00121
smiles: CC(=C)C1CC=C(C1)C(=O)C, s:  0.00121
smiles: CC1=CC(=O)C[C@@H](C1)C(=C)C, s:  0.00066
smiles: CC1=CC(=O)C[C@H](C1)C(=C)C, s:  0.00066
smiles: CC1=CC(=O)CC(C1)C(=C)C, s:  0.00066
smiles: CC1=CCC(CC1=C)C(=O)C, s:  0.00054
node ID: 4812, ground truth SMILE: CC1=CCC(CC1=O)C(=C)C
top 10 test cadidates: 
smiles: CC1=CCC(CC1=O)C(=C)C, s:  0.31341
smiles: CC1=CC[C@@H](CC1=O)C(=C)C, s:  0.31341
smiles: CC1=CC[C@H](CC1=O)C(=C)C, s:  0.31341
smiles: CC(=C)[C@H]1CC=C(C1)C(=O)C, s:  0.00125
smiles: CC(=C)[C@@H]1CC=C(C1)C(=O)C, s:  0.00125
smiles: CC(=C)C1CC=C(C1)C(=O)C, s:  0.00125
smiles: CC1=CC(=O)C[C@@H](C1)C(=C)C, s:  0.00068
smiles: CC1=CC(=O)C[C@H](C1)C(=C)C, s:  0.00068
smiles: CC1=CC(=O)CC(C1)C(=C)C, s:  0.00068
smiles: CC1=CCC(CC1=C)C(=O)C, s:  0.00057
node ID: 5624, ground truth SMILE: CCC=CCC1=C(CCC1=O)C
top 10 test cadidates: 
smiles: CC1=CC[C@@H](CCC1=O)C(=C)C, s:  0.06024
smiles: CC1=CCCC(CC1=O)C(=C)C, s:  0.05592
smiles: CCC(=C)C1CC=C(C(=O)C1)C, s:  0.04461
smiles: C/C=C(\C)/[C@H]1CC=C(C(=O)C1)C, s:  0.03846
smiles: C/C=C(/C)\[C@H]1CC=C(C(=O)C1)C, s:  0.03846
smiles: C/C=C(\C)/[C@@H]1CC=C(C(=O)C1)C, s:  0.03846
smiles: CC=C(C)[C@H]1CC=C(C(=O)C1)C, s:  0.03846
smiles: CCC1=CC[C@H](CC1=O)C(=C)C, s:  0.02528
smiles: CCC1=CC[C@@H](CC1=O)C(=C)C, s:  0.02528
smiles: CCC1=CCC(CC1=O)C(=C)C, s:  0.02528
node ID: 4962, ground truth SMILE: CC(=CCCC(=CC=O)C)C
top 10 test cadidates: 
smiles: CC(=CCCC(=CC=O)C)C, s:  0.33330
smiles: CC(=CCC/C(=C\C=O)/C)C, s:  0.33330
smiles: CC(=CCC/C(=C/C=O)/C)C, s:  0.33330
smiles: CC/C=C/CC/C(=C/C=O)/C, s:  0.00001
smiles: CCC=CCCC(=CC=O)C, s:  0.00001
smiles: C/C=C(/C)\CC/C(=C\C=O)/C, s:  0.00001
smiles: C/C=C(/C)\CC/C(=C/C=O)/C, s:  0.00001
smiles: C/C=C(\C)/CC/C(=C\C=O)/C, s:  0.00001
smiles: C/C=C(\C)/CC/C(=C/C=O)/C, s:  0.00001
smiles: CC=C(C)CCC(=CC=O)C, s:  0.00001
node ID: 4959, ground truth SMILE: CC1(C2CCC1(C(=O)C2)C)C
top 10 test cadidates: 
smiles: CC(=CCCC(=CC=O)C)C, s:  0.30902
smiles: CC(=CCC/C(=C\C=O)/C)C, s:  0.30902
smiles: CC(=CCC/C(=C/C=O)/C)C, s:  0.30902
smiles: CC/C=C/CC/C(=C/C=O)/C, s:  0.00170
smiles: CCC=CCCC(=CC=O)C, s:  0.00170
smiles: C/C=C(/C)\CC/C(=C\C=O)/C, s:  0.00134
smiles: C/C=C(/C)\CC/C(=C/C=O)/C, s:  0.00134
smiles: C/C=C(\C)/CC/C(=C\C=O)/C, s:  0.00134
smiles: C/C=C(\C)/CC/C(=C/C=O)/C, s:  0.00134
smiles: CC=C(C)CCC(=CC=O)C, s:  0.00134
node ID: 6307, ground truth SMILE: CCCCOC(=O)C1=CC=CC=C1
top 10 test cadidates: 
smiles: C1=CC=C(C=C1)CCCCC(=O)O, s:  0.41355
smiles: C1=CC=C(C=C1)CCCC(=O)CO, s:  0.03810
smiles: CC1=CC=C(C=C1)CCCC(=O)O, s:  0.03610
smiles: CC1=CC(=CC=C1)CCCC(=O)O, s:  0.02415
smiles: COC(=O)CCCC1=CC=CC=C1, s:  0.01433
smiles: CC1=CC=CC=C1CCCC(=O)O, s:  0.01066
smiles: C=C(CCCC1=CC=CC=C1)OO, s:  0.00663
smiles: C1=CC=C(C=C1)CCCC(C=O)O, s:  0.00480
smiles: CCC1=CC=C(C=C1)CCC(=O)O, s:  0.00357
smiles: C1=CC=C(C=C1)CCC(=O)CCO, s:  0.00354
node ID: 5613, ground truth SMILE: CCC(C1=CC=CC=C1)C(=O)O
top 10 test cadidates: 
smiles: C1=CC=C(C=C1)CCCC(=O)O, s:  0.99997
smiles: C1=CC=C(C=C1)CCC(=O)CO, s:  0.00001
smiles: CC1=CC=C(C=C1)CCC(=O)O, s:  0.00000
smiles: CC1=CC(=CC=C1)CCC(=O)O, s:  0.00000
smiles: COC(=O)CCC1=CC=CC=C1, s:  0.00000
smiles: C1=CC=C(C=C1)CC[C@@H](C=O)O, s:  0.00000
smiles: C1=CC=C(C=C1)CCC(C=O)O, s:  0.00000
smiles: CC1=CC=CC=C1CCC(=O)O, s:  0.00000
smiles: C1=CC=C(C=C1)CCCOC=O, s:  0.00000
smiles: CC(CC1=CC=CC=C1)C(=O)O, s:  0.00000
node ID: 6417, ground truth SMILE: CC(=O)C1=CC(=C(C=C1)OC)OC
top 10 test cadidates: 
smiles: CC1=C(C=CC(=C1)O)C2OCCO2, s:  0.00235
smiles: CC1=C(C=C(C=C1)O)COC(=O)C, s:  0.00180
smiles: CC1=C(C=CC(=C1)O)CC(=O)OC, s:  0.00170
smiles: CC1=C(C=C(C=C1)O)CC(=O)OC, s:  0.00170
smiles: CC1=C(C=C(C=C1)O)C(=O)C(C)O, s:  0.00163
smiles: CC1=C(C=C(C=C1)O)C(=O)[C@H](C)O, s:  0.00163
smiles: CC1=C(C=CC(=C1)O)C(=O)C(C)O, s:  0.00163
smiles: CC1=C(C=C(C=C1)O)C(=O)[C@@H](C)O, s:  0.00163
smiles: CC1=C(C=CC(=C1)O)C(=O)COC, s:  0.00162
smiles: CC1=C(C=CC(=C1)O)CCC(=O)O, s:  0.00148
node ID: 6501, ground truth SMILE: C1C2=C(C=C(C=C2)O)C3=CC=CC=C31
top 10 test cadidates: 
smiles: C1=CC=C(C=C1)C(=O)C2=CC=CC=C2, s:  0.92601
smiles: C1=CC=C(C=C1)[C](C2=CC=CC=C2)[O-], s:  0.00149
smiles: C1C=C=CC=C1C(=O)C2=CC=CC=C2, s:  0.00122
smiles: C1=CC=C(C=C1)C(=O)C=C2C=CC=C2, s:  0.00085
smiles: C[C@H]([C@H](C(=O)C1=CC=CC=C1)F)O, s:  0.00079
smiles: C[C@@H]([C@H](C(=O)C1=CC=CC=C1)F)O, s:  0.00079
smiles: CC(C)(OC(=O)C1=CC=CC=C1)F, s:  0.00077
smiles: C1=CC=C(C=C1)C(=O)CC(CF)O, s:  0.00069
smiles: C1=CC=C(C=C1)C(=O)C(CCF)O, s:  0.00067
smiles: C1=CC=C(C=C1)C(=O)C(CCO)F, s:  0.00067
node ID: 12625, ground truth SMILE: CCCCCCCCCCCCCN1CC(OC(C1)C)C
top 10 test cadidates: 
smiles: CCCCCCCCC=CCCCCCCC[N+](C)(C)[O-], s:  0.51992
smiles: CCCCCCCCCCCC[N+](C)(C1CCCCC1)[O-], s:  0.01583
smiles: CCCCCCCCCCCCCCCC=C[N+](C)(C)[O-], s:  0.01328
smiles: CCCCCCCC[N+](CCCCCCCC)(CC=C)[O-], s:  0.01124
smiles: CCCCCCCCCCCCCCCCCC[N+](=C)[O-], s:  0.00403
smiles: CCCCCCCCCCCCCCCCCC=[N+](C)[O-], s:  0.00278
smiles: CCCCCCCCCCCCCCCCC/C=[N+](\C)/[O-], s:  0.00278
smiles: CCCCCCCCCCCCCCCCCCCN=O, s:  0.00244
smiles: CCCCCCCCC/C=C/CCCCCCCC[NH2+][O-], s:  0.00232
smiles: CCCCCCCC/C=C\CCCCCCCCC[NH2+][O-], s:  0.00232
node ID: 8361, ground truth SMILE: CC1CC(=O)C=C2C1(CC(CC2)C(=C)C)C
top 10 test cadidates: 
smiles: C[C@@H]1CC(=O)C=C2[C@@]1(C[C@@H](CC2)C(=C)C)C, s:  0.07467
smiles: CC1CC(=O)C=C2C1(C[C@@H](CC2)C(=C)C)C, s:  0.07467
smiles: C[C@H]1CC(=O)C=C2[C@]1(C[C@@H](CC2)C(=C)C)C, s:  0.07467
smiles: C[C@H]1CC(=O)C=C2[C@@]1(C[C@H](CC2)C(=C)C)C, s:  0.07467
smiles: C[C@@H]1CC(=O)C=C2[C@]1(C[C@@H](CC2)C(=C)C)C, s:  0.07467
smiles: CC1CC(=O)C=C2C1(CC(CC2)C(=C)C)C, s:  0.07467
smiles: C[C@H]1CC(=O)C=C2[C@]1(C[C@H](CC2)C(=C)C)C, s:  0.07467
smiles: C[C@@H]1CC(=O)C=C2[C@]1(C[C@H](CC2)C(=C)C)C, s:  0.07467
smiles: C[C@H]1CC(=O)C=C2[C@@]1(C[C@@H](CC2)C(=C)C)C, s:  0.07467
smiles: C[C@@H]1CC(=O)C=C2C1(CC(CC2)C(=C)C)C, s:  0.07467
node ID: 11050, ground truth SMILE: C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O
top 10 test cadidates: 
smiles: C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O, s:  0.25982
smiles: C1=CC(=CC(=C1)O)C2=CC(=O)C3=C(C=C(C=C3O2)O)O, s:  0.21281
smiles: C1=CC=C(C(=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O, s:  0.08618
smiles: C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C(=C3O)O)O, s:  0.05985
smiles: C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)O, s:  0.02262
smiles: C1=CC=C(C=C1)C2=C(C3=C(C=C(C=C3OC2=O)O)O)O, s:  0.02094
smiles: C1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O, s:  0.02043
smiles: C1=CC=C(C=C1)OC2=CC(=O)C3=C(C=C(C=C3O2)O)O, s:  0.02008
smiles: C1=CC=C(C=C1)C2=CC(=O)C3=C(C(=CC(=C3O2)O)O)O, s:  0.01398
smiles: C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C=CC(=C3O)O)O, s:  0.01039
node ID: 12815, ground truth SMILE: C1=CC=C(C=C1)CCOC2C(C(C(C(O2)CO)O)O)O
top 10 test cadidates: 
smiles: CC1=CC=C(C=C1)CO[C@@H]2C([C@H]([C@@H](C(O2)CO)O)O)O, s:  0.00985
smiles: CC1=CC=C(C=C1)COC2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O, s:  0.00985
smiles: CC1=CC=C(C=C1)COC2C(C(C(C(O2)CO)O)O)O, s:  0.00985
smiles: CC1=CC=C(C=C1)CO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O, s:  0.00985
smiles: CC(C1=CC=CC=C1)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O, s:  0.00870
smiles: C[C@H](C1=CC=CC=C1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O, s:  0.00870
smiles: CC(C1=CC=CC=C1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O, s:  0.00870
smiles: CC(C1=CC=CC=C1)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O, s:  0.00870
smiles: C[C@H](C1=CC=CC=C1)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O, s:  0.00870
smiles: C[C@@H](C1=CC=CC=C1)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O, s:  0.00870
node ID: 11975, ground truth SMILE: COC1=CC(=C2C(=O)CC(OC2=C1)C3=CC=C(C=C3)O)O
top 10 test cadidates: 
smiles: COC1=CC(=C2C(=O)C[C@@H](OC2=C1)C3=CC=C(C=C3)O)O, s:  0.10209
smiles: COC1=CC(=C2C(=O)CC(OC2=C1)C3=CC=C(C=C3)O)O, s:  0.10209
smiles: COC1=CC(=C2C(=O)C[C@H](OC2=C1)C3=CC=C(C=C3)O)O, s:  0.10209
smiles: COC1=CC(=C2C(=O)CC(OC2=C1)C3=CC=CC=C3O)O, s:  0.03960
smiles: COC1=CC(=C2C(=O)C[C@H](OC2=C1)C3=CC=CC=C3O)O, s:  0.03960
smiles: COC1=CC(=C2C(=O)C[C@@H](OC2=C1)C3=CC=CC=C3O)O, s:  0.03960
smiles: COC1=CC=C(C=C1)[C@H]2CC(=O)C3=C(C=C(C=C3O2)O)O, s:  0.02786
smiles: COC1=CC=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O, s:  0.02786
smiles: COC1=CC=C(C=C1)[C@@H]2CC(=O)C3=C(C=C(C=C3O2)O)O, s:  0.02786
smiles: COC1=CC=CC(=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O, s:  0.02456
node ID: 14142, ground truth SMILE: CCCCCCCCCC[N+](C)(C)CCCCCCCCCC
top 10 test cadidates: 
smiles: CCCCCCCCCCCCCCCCCCCC[NH+](C)C, s:  0.02605
smiles: CCCCCCCCCCCCCCCCCC(C)(C)[NH+](C)C, s:  0.02481
smiles: CCCCCCCCCCCCCCCC[N+](C)(C)C(C)(C)C, s:  0.02206
smiles: CCCCCCCCCCCCCCCCCCCC[NH2+]CC, s:  0.02127
smiles: CCCCCCCCCCCCCCCCCCCCCC[NH3+], s:  0.02074
smiles: CCCCCCCCCCCC[NH2+]CCCCCCCCCC, s:  0.02046
smiles: CCCCCCCCCCCCCCCC[NH+](C(C)C)C(C)C, s:  0.02044
smiles: CCCCCCCCCCC[N+](C)(CC)CCCCCCCC, s:  0.01953
smiles: CCCCCCCCCCCCCCCC[NH2+]CCCCCC, s:  0.01924
smiles: CCCCCCCCCCCCC[N+](C)(CCCC)CCCC, s:  0.01911
node ID: 18283, ground truth SMILE: CCC1=CC=C(C=C1)C2OCC3C(O2)C(OC(O3)C4=CC=C(C=C4)CC)C(CO)O
top 10 test cadidates: 
smiles: CCC1=CC=C(C=C1)C2OC[C@@H]3[C@H](O2)[C@@H](OC(O3)C4=CC=C(C=C4)CC)[C@H](CO)O, s:  0.11110
smiles: CCC1=CC=C(C=C1)[C@H]2OC[C@H]3[C@H](O2)[C@H](O[C@H](O3)C4=CC=C(C=C4)CC)[C@@H](CO)O, s:  0.11110
smiles: CCC1=CC=C(C=C1)[C@H]2OC[C@H]3[C@H](O2)[C@H](O[C@@H](O3)C4=CC=C(C=C4)CC)[C@@H](CO)O, s:  0.11110
smiles: CCC1=CC=C(C=C1)[C@@H]2OC[C@H]3[C@H](O2)[C@H](O[C@H](O3)C4=CC=C(C=C4)CC)[C@@H](CO)O, s:  0.11110
